10, 2 || 1, 1, 2, 8, 10 || 0.4788409734402609, 0.4774574417855746, 0.0013835316546862986
3, 1 || 1, 1, 2, 9, 10 || 0.15063402060454134, 0.15061852578999538, 1.5494814545963242e-05
6, 1 || 1, 1, 2, 9, 10 || 0.16624622100741449, 0.16618296368632485, 6.325732108963811e-05
6, 8 || 1, 1, 2, 9, 10 || 0.3268431566358455, 0.32621205709541173, 0.0006310995404337771
9, 8 || 1, 1, 2, 9, 10 || 0.3687019040375322, 0.3685904884944665, 0.00011141554306570711
10, 2 || 1, 1, 2, 9, 10 || 0.47128183076040925, 0.46825218758178927, 0.0030296431786199784
10, 3 || 1, 1, 2, 9, 10 || 0.4674177599207292, 0.46171025227026463, 0.005707507650464572
10, 4 || 1, 1, 2, 9, 10 || 0.4632836456433774, 0.46077562881540723, 0.0025080168279701387
10, 5 || 1, 1, 2, 9, 10 || 0.4589852575734381, 0.4586537532597077, 0.000331504313730413
9, 8 || 1, 1, 3, 4, 9 || 0.380960591271565, 0.3808954098701095, 6.518140145550522e-05
8, 8 || 1, 1, 3, 4, 10 || 0.3113944633290868, 0.31101952496661356, 0.00037493836247326495
8, 10 || 1, 1, 3, 4, 10 || 0.1914964775902388, 0.19138142933261304, 0.00011504825762576054
10, 2 || 1, 1, 3, 5, 7 || 0.5442947571926677, 0.5428472744894179, 0.0014474827032497917
10, 3 || 1, 1, 3, 5, 7 || 0.5313758583071165, 0.5301799991466892, 0.0011958591604273039
10, 9 || 1, 1, 3, 5, 7 || 0.6862762572129274, 0.6862574670080009, 1.8790204926455445e-05
10, 7 || 1, 1, 3, 5, 8 || 0.6108191974557149, 0.6104502070473179, 0.00036899040839699637
10, 10 || 1, 1, 3, 5, 8 || 0.6649844909761723, 0.6649564912700536, 2.7999706118664314e-05
8, 8 || 1, 1, 3, 5, 10 || 0.3156549841286902, 0.31558980272723475, 6.51814014554497e-05
9, 7 || 1, 1, 3, 5, 10 || 0.3791571214675744, 0.3789113373010239, 0.00024578416655052227
9, 9 || 1, 1, 3, 6, 7 || 0.46596416762324383, 0.4659601038040755, 4.063819168342864e-06
9, 10 || 1, 1, 3, 6, 7 || 0.32570191360723355, 0.3249990200299608, 0.0007028935772727674
10, 4 || 1, 1, 3, 6, 7 || 0.5141395015600514, 0.5141158715781652, 2.3629981886208462e-05
8, 1 || 1, 1, 3, 6, 8 || 0.18139787675745925, 0.1813469636235335, 5.0913133925745147e-05
8, 8 || 1, 1, 3, 6, 8 || 0.4142704533918411, 0.4137398090132988, 0.0005306443785422776
8, 9 || 1, 1, 3, 6, 8 || 0.280075977711437, 0.2796794796164239, 0.00039649809501307587
8, 10 || 1, 1, 3, 6, 8 || 0.17634501604297778, 0.1762782210658787, 6.679497709907722e-05
9, 2 || 1, 1, 3, 6, 8 || 0.3327637973151035, 0.33131631461185385, 0.0014474827032496806
9, 3 || 1, 1, 3, 6, 8 || 0.32440062213774606, 0.3232047629773187, 0.0011958591604273594
9, 9 || 1, 1, 3, 6, 8 || 0.4860295994018503, 0.48601080919692374, 1.8790204926566467e-05
10, 2 || 1, 1, 3, 6, 8 || 0.5306805258888212, 0.5301929701187874, 0.00048755577003378736
7, 5 || 1, 1, 3, 6, 9 || 0.2564884724685351, 0.25647128999394897, 1.718247458615263e-05
7, 9 || 1, 1, 3, 6, 9 || 0.3520637632242214, 0.3512279225101013, 0.000835840714120073
9, 7 || 1, 1, 3, 6, 9 || 0.4358621686365918, 0.43549317822819467, 0.0003689904083971074
9, 10 || 1, 1, 3, 6, 9 || 0.3526101428028233, 0.3525821430967046, 2.7999706118719825e-05
6, 9 || 1, 1, 3, 6, 10 || 0.3788660488430497, 0.378802705850494, 6.334299255567055e-05
6, 10 || 1, 1, 3, 6, 10 || 0.283262088267675, 0.28209639576423073, 0.0011656925034442822
9, 9 || 1, 1, 3, 6, 10 || 0.3326272891020361, 0.3322789294292961, 0.00034835967273999513
7, 1 || 1, 1, 3, 7, 8 || 0.26975521378195333, 0.2694857213579058, 0.0002694924240475016
8, 9 || 1, 1, 3, 7, 8 || 0.29574205066070275, 0.29573798684153435, 4.063819168398375e-06
8, 10 || 1, 1, 3, 7, 8 || 0.18961654126289593, 0.18891364768562313, 0.0007028935772727951
9, 4 || 1, 1, 3, 7, 8 || 0.3126323277805239, 0.3126086977986378, 2.362998188609744e-05
10, 2 || 1, 1, 3, 7, 8 || 0.5251083055856618, 0.5250968333748953, 1.1472210766472202e-05
10, 3 || 1, 1, 3, 7, 8 || 0.5106881650899955, 0.5084616710801614, 0.0022264940098341013
6, 1 || 1, 1, 3, 7, 9 || 0.22906053797388343, 0.2290604536054256, 8.436845783110769e-08
6, 7 || 1, 1, 3, 7, 9 || 0.30803271917133634, 0.30792502998272764, 0.00010768918860870613
6, 8 || 1, 1, 3, 7, 9 || 0.36019380348710817, 0.35949299215012054, 0.0007008113369876279
8, 2 || 1, 1, 3, 7, 9 || 0.25450973410032157, 0.2530622513970719, 0.0014474827032496806
8, 3 || 1, 1, 3, 7, 9 || 0.24865497602667735, 0.24745911686625002, 0.0011958591604273316
8, 9 || 1, 1, 3, 7, 9 || 0.31580748243930906, 0.31578869223438255, 1.8790204926510956e-05
9, 2 || 1, 1, 3, 7, 9 || 0.3191495660112571, 0.31866201024122337, 0.00048755577003373185
6, 8 || 1, 1, 3, 7, 10 || 0.4191284092379387, 0.4184818201966412, 0.0006465890412974962
6, 9 || 1, 1, 3, 7, 10 || 0.3730621528804058, 0.37222631216628566, 0.0008358407141201285
8, 7 || 1, 1, 3, 7, 10 || 0.3882317832658292, 0.3878627928574321, 0.0003689904083971074
8, 10 || 1, 1, 3, 7, 10 || 0.21652477045848567, 0.21649677075236695, 2.7999706118719825e-05
7, 8 || 1, 1, 3, 8, 8 || 0.3166644498558112, 0.31566441355917346, 0.0010000362966377518
6, 1 || 1, 1, 3, 8, 9 || 0.2260708993803559, 0.22556727362220166, 0.0005036257581542414
6, 8 || 1, 1, 3, 8, 9 || 0.3587951077903331, 0.3560609182375592, 0.00273418955277388
7, 2 || 1, 1, 3, 8, 9 || 0.2759123475283084, 0.2757956939897621, 0.00011665353854628524
8, 4 || 1, 1, 3, 8, 9 || 0.23943403734765778, 0.23941040736577168, 2.362998188609744e-05
9, 2 || 1, 1, 3, 8, 9 || 0.3135773457080978, 0.31356587349733134, 1.1472210766472202e-05
9, 3 || 1, 1, 3, 8, 9 || 0.30371292892062507, 0.30148643491079097, 0.0022264940098341013
10, 4 || 1, 1, 3, 8, 9 || 0.4734783798099237, 0.4727545630141712, 0.0007238167957525077
10, 5 || 1, 1, 3, 8, 9 || 0.4657337199075928, 0.463591604809776, 0.00214211509781681
5, 1 || 1, 1, 3, 8, 10 || 0.19076872812802503, 0.1907686437595672, 8.436845783110769e-08
5, 7 || 1, 1, 3, 8, 10 || 0.3894359801702396, 0.3893282909816309, 0.00010768918860870613
5, 8 || 1, 1, 3, 8, 10 || 0.35414144827885885, 0.3534406369418712, 0.0007008113369876279
6, 1 || 1, 1, 3, 8, 10 || 0.25310046716932827, 0.2530495540354025, 5.0913133925745147e-05
6, 8 || 1, 1, 3, 8, 10 || 0.41790246019812793, 0.4173718158195856, 0.0005306443785423332
6, 9 || 1, 1, 3, 8, 10 || 0.37278521557948435, 0.37238871748447133, 0.00039649809501302036
6, 10 || 1, 1, 3, 8, 10 || 0.2798227237875778, 0.2797559288104787, 6.679497709904947e-05
7, 7 || 1, 1, 3, 8, 10 || 0.37689580564427705, 0.3765336584236194, 0.00036214722065763816
7, 9 || 1, 1, 3, 8, 10 || 0.4279676170825648, 0.42794882687763824, 1.8790204926566467e-05
8, 2 || 1, 1, 3, 8, 10 || 0.24089550279647517, 0.24040794702644142, 0.0004875557700337596
10, 4 || 1, 1, 3, 8, 10 || 0.47550912103046916, 0.4747853042347167, 0.0007238167957524522
10, 5 || 1, 1, 3, 8, 10 || 0.46762441000947985, 0.4654822949116632, 0.0021421150978166437
7, 5 || 1, 1, 3, 9, 9 || 0.2692567997882364, 0.26861062803704694, 0.0006461717511894727
5, 1 || 1, 1, 3, 9, 10 || 0.18777908953449746, 0.18727546377634324, 0.0005036257581542136
5, 8 || 1, 1, 3, 9, 10 || 0.35274275258208376, 0.3500085630293099, 0.00273418955277388
6, 9 || 1, 1, 3, 9, 10 || 0.380902398365786, 0.3808983345466176, 4.063819168398375e-06
6, 10 || 1, 1, 3, 9, 10 || 0.2864682053133539, 0.28576531173608105, 0.0007028935772728229
7, 4 || 1, 1, 3, 9, 10 || 0.30776555140714756, 0.30774192142526147, 2.362998188609744e-05
8, 2 || 1, 1, 3, 9, 10 || 0.23532328249331577, 0.23531181028254933, 1.1472210766444446e-05
8, 3 || 1, 1, 3, 9, 10 || 0.2279672828095563, 0.2257407887997223, 0.002226494009834018
9, 4 || 1, 1, 3, 9, 10 || 0.2719712060303963, 0.2712473892346438, 0.0007238167957525077
9, 5 || 1, 1, 3, 9, 10 || 0.2710709125094523, 0.26892879741163556, 0.0021421150978167547
9, 1 || 1, 1, 4, 4, 9 || 0.16270456172337427, 0.1626870748080399, 1.7486915334374853e-05
8, 9 || 1, 1, 4, 4, 10 || 0.15692319389671888, 0.15663984518849056, 0.0002833487082283259
10, 3 || 1, 1, 4, 5, 7 || 0.5651042707959746, 0.5649454792196633, 0.00015879157631126795
10, 4 || 1, 1, 4, 5, 7 || 0.5474700699330846, 0.545321849785481, 0.002148220147603519
10, 5 || 1, 1, 4, 5, 7 || 0.5298548766753417, 0.524950483481285, 0.0049043931940566665
10, 6 || 1, 1, 4, 5, 7 || 0.5129168839151488, 0.5125590368687365, 0.00035784704641228515
9, 2 || 1, 1, 4, 5, 8 || 0.3562354503055588, 0.3558460758275749, 0.0003893744779839281
9, 3 || 1, 1, 4, 5, 8 || 0.3455700102973609, 0.34454835799084094, 0.00102165230651996
9, 4 || 1, 1, 4, 5, 8 || 0.33518000442218976, 0.3345398430813789, 0.000640161340810852
9, 5 || 1, 1, 4, 5, 8 || 0.3256399649053068, 0.3252584861273112, 0.00038147877799560304
9, 6 || 1, 1, 4, 5, 8 || 0.3170019254385624, 0.3169617904664727, 4.013497208971151e-05
9, 10 || 1, 1, 4, 5, 8 || 0.387979605522071, 0.38787275227147744, 0.00010685325059356376
8, 9 || 1, 1, 4, 5, 10 || 0.1597872053554567, 0.15960419910940252, 0.00018300624605419036
9, 3 || 1, 1, 4, 6, 7 || 0.364123524191389, 0.36402428605100134, 9.923814038764744e-05
9, 4 || 1, 1, 4, 6, 7 || 0.35220625792984944, 0.34965717368743293, 0.0025490842424165105
9, 5 || 1, 1, 4, 6, 7 || 0.34332786098171486, 0.3431972952788631, 0.00013056570285174818
8, 2 || 1, 1, 4, 6, 8 || 0.28258488917389024, 0.28096817399745394, 0.0016167151764363008
8, 3 || 1, 1, 4, 6, 8 || 0.2751452620359642, 0.27414039177696703, 0.001004870258997148
8, 4 || 1, 1, 4, 6, 8 || 0.26856472412525967, 0.26718405032999193, 0.0013806737952677395
9, 3 || 1, 1, 4, 6, 8 || 0.3581290346266041, 0.3579702430502929, 0.00015879157631121243
9, 4 || 1, 1, 4, 6, 8 || 0.34596289615355713, 0.3438146760059537, 0.002148220147603408
9, 5 || 1, 1, 4, 6, 8 || 0.33519206927720124, 0.3302876760831446, 0.0049043931940566665
9, 6 || 1, 1, 4, 6, 8 || 0.3249754829684508, 0.32461763592203857, 0.00035784704641222964
7, 1 || 1, 1, 4, 6, 9 || 0.1232606628422464, 0.12323651243000425, 2.4150412242157637e-05
7, 8 || 1, 1, 4, 6, 9 || 0.25367540732012417, 0.25285824839755444, 0.0008171589225697273
7, 10 || 1, 1, 4, 6, 9 || 0.17310259207002746, 0.17274732800344894, 0.0003552640665785145
8, 2 || 1, 1, 4, 6, 9 || 0.2779813870907768, 0.27759201261279287, 0.0003893744779839281
8, 3 || 1, 1, 4, 6, 9 || 0.2698243641862922, 0.2688027118797722, 0.00102165230651996
8, 4 || 1, 1, 4, 6, 9 || 0.26198171398932363, 0.2613415526485128, 0.000640161340810852
8, 5 || 1, 1, 4, 6, 9 || 0.25504475454525244, 0.2546632757672568, 0.00038147877799565855
8, 6 || 1, 1, 4, 6, 9 || 0.2485544824741081, 0.24851434750201917, 4.013497208893435e-05
8, 10 || 1, 1, 4, 6, 9 || 0.25189423317773335, 0.25178737992713973, 0.00010685325059361928
6, 9 || 1, 1, 4, 6, 10 || 0.4607854652399622, 0.4607844259318311, 1.0393081311121932e-06
6, 10 || 1, 1, 4, 6, 10 || 0.4177740517694696, 0.417077427492878, 0.000696624276591562
7, 9 || 1, 1, 4, 6, 10 || 0.20673296513030182, 0.20664673261999583, 8.623251030598356e-05
8, 3 || 1, 1, 4, 7, 8 || 0.28837787808032034, 0.28827863993993263, 9.923814038770296e-05
8, 4 || 1, 1, 4, 7, 8 || 0.2790079674969833, 0.2764588832545668, 0.0025490842424165105
8, 5 || 1, 1, 4, 7, 8 || 0.2727326506216605, 0.2726020849188088, 0.00013056570285174818
6, 8 || 1, 1, 4, 7, 9 || 0.4387520680180648, 0.43859085186323216, 0.00016121615483266627
6, 9 || 1, 1, 4, 7, 9 || 0.3998221518271451, 0.3992550073352033, 0.0005671444919417845
6, 10 || 1, 1, 4, 7, 9 || 0.3586599852886827, 0.3564862234882, 0.0021737618004826764
7, 2 || 1, 1, 4, 7, 9 || 0.20114466300963163, 0.19952794783319536, 0.001616715176436273
7, 3 || 1, 1, 4, 7, 9 || 0.19642622294414983, 0.19542135268515265, 0.0010048702589971759
7, 4 || 1, 1, 4, 7, 9 || 0.192600424098892, 0.19121975030362431, 0.001380673795267684
8, 3 || 1, 1, 4, 7, 9 || 0.28238338851553546, 0.2822245969392242, 0.00015879157631126795
8, 4 || 1, 1, 4, 7, 9 || 0.272764605720691, 0.2706163855730876, 0.002148220147603408
8, 5 || 1, 1, 4, 7, 9 || 0.2645968589171469, 0.2596924657230901, 0.0049043931940567775
8, 6 || 1, 1, 4, 7, 9 || 0.2565280400039973, 0.25617019295758503, 0.00035784704641228515
5, 10 || 1, 1, 4, 7, 10 || 0.30741632686680953, 0.3067366949512486, 0.0006796319155609187
6, 8 || 1, 1, 4, 7, 10 || 0.46940275599208575, 0.4685855970695161, 0.0008171589225696718
6, 9 || 1, 1, 4, 7, 10 || 0.4592305132191764, 0.4583384439335203, 0.0008920692856561052
6, 10 || 1, 1, 4, 7, 10 || 0.41821730077708674, 0.41786203671050826, 0.00035526406657848675
7, 2 || 1, 1, 4, 7, 10 || 0.19654116092651824, 0.19615178644853432, 0.0003893744779839281
7, 3 || 1, 1, 4, 7, 10 || 0.19110532509447783, 0.19008367278795787, 0.00102165230651996
7, 4 || 1, 1, 4, 7, 10 || 0.18601741396295593, 0.1853772526221451, 0.0006401613408108242
7, 5 || 1, 1, 4, 7, 10 || 0.1817535601510255, 0.1813720813730299, 0.00038147877799560304
7, 6 || 1, 1, 4, 7, 10 || 0.17919670723837555, 0.1791565722662867, 4.0134972088851084e-05
7, 10 || 1, 1, 4, 7, 10 || 0.20811655314108804, 0.20800969989049445, 0.00010685325059359152
5, 8 || 1, 1, 4, 8, 9 || 0.4021482683523213, 0.40113704122360494, 0.0010112271287163743
7, 3 || 1, 1, 4, 8, 9 || 0.2096588389885059, 0.2095596008481183, 9.923814038759193e-05
7, 4 || 1, 1, 4, 8, 9 || 0.20304366747061564, 0.20049458322819913, 0.0025490842424165105
7, 5 || 1, 1, 4, 8, 9 || 0.19944145622743362, 0.19931089052458187, 0.00013056570285174818
5, 8 || 1, 1, 4, 8, 10 || 0.4445340323364426, 0.44437281618160995, 0.00016121615483266627
5, 9 || 1, 1, 4, 8, 10 || 0.40675221289360053, 0.4061850684016587, 0.00056714449194184
5, 10 || 1, 1, 4, 8, 10 || 0.30767433041366965, 0.305500568613187, 0.0021737618004826764
6, 2 || 1, 1, 4, 8, 10 || 0.3559214178435928, 0.3543047026671565, 0.0016167151764363008
6, 3 || 1, 1, 4, 8, 10 || 0.3462315151609006, 0.34522664490190347, 0.001004870258997148
6, 4 || 1, 1, 4, 8, 10 || 0.337351404320389, 0.3359707305251213, 0.0013806737952677395
7, 3 || 1, 1, 4, 8, 10 || 0.2036643494237211, 0.2035055578474098, 0.0001587915763112957
7, 4 || 1, 1, 4, 8, 10 || 0.19680030569432333, 0.19465208554671992, 0.002148220147603408
7, 5 || 1, 1, 4, 8, 10 || 0.19130566452291997, 0.18640127132886325, 0.004904393194056722
7, 6 || 1, 1, 4, 8, 10 || 0.18717026476826484, 0.18681241772185259, 0.0003578470464122574
4, 8 || 1, 1, 4, 9, 10 || 0.36316802518023533, 0.36215679805151896, 0.0010112271287163743
6, 3 || 1, 1, 4, 9, 10 || 0.3594641312052567, 0.3593648930648691, 9.923814038764744e-05
6, 4 || 1, 1, 4, 9, 10 || 0.34779464769211266, 0.34524556344969615, 0.0025490842424165105
6, 5 || 1, 1, 4, 9, 10 || 0.33912632742196563, 0.3389957617191139, 0.00013056570285174818
8, 4 || 1, 1, 5, 6, 8 || 0.3005423997424004, 0.2995044859184918, 0.001037913823908554
8, 5 || 1, 1, 5, 6, 8 || 0.29067496205004995, 0.2869857740651058, 0.0036891879849441644
8, 6 || 1, 1, 5, 6, 8 || 0.2797733408737611, 0.2753098065964998, 0.004463534277261316
7, 2 || 1, 1, 5, 6, 9 || 0.22465951042718635, 0.2240577090489163, 0.0006018013782700393
6, 9 || 1, 1, 5, 6, 10 || 0.22596649426548526, 0.22590073043986356, 6.576382562170635e-05
6, 10 || 1, 1, 5, 6, 10 || 0.2049711304719012, 0.20408316990048575, 0.0008879605714154359
7, 3 || 1, 1, 5, 7, 8 || 0.2185047279034804, 0.21798146958536208, 0.0005232583181183359
6, 2 || 1, 1, 5, 7, 9 || 0.13405226878783444, 0.1328927163222886, 0.0011595524655458322
7, 4 || 1, 1, 5, 7, 9 || 0.22457809971603276, 0.22354018589212415, 0.0010379138239086094
7, 5 || 1, 1, 5, 7, 9 || 0.21738376765582307, 0.2136945796708789, 0.0036891879849441644
7, 6 || 1, 1, 5, 7, 9 || 0.21041556563802866, 0.2059520313607673, 0.004463534277261344
5, 10 || 1, 1, 5, 7, 10 || 0.4464082663870898, 0.44632038901687887, 8.787737021093145e-05
6, 2 || 1, 1, 5, 7, 10 || 0.15643639423105554, 0.1561934710100623, 0.00024292322099322972
6, 2 || 1, 1, 5, 8, 9 || 0.14774133308641824, 0.14764473236841535, 9.660071800288161e-05
6, 3 || 1, 1, 5, 8, 9 || 0.1423935022149617, 0.14104310864818426, 0.0013503935667774358
4, 9 || 1, 1, 5, 8, 10 || 0.4171711396642319, 0.4171686148451562, 2.5248190756999023e-06
4, 10 || 1, 1, 5, 8, 10 || 0.31476584916420314, 0.3138838601530042, 0.0008819890111989581
5, 2 || 1, 1, 5, 8, 10 || 0.37971203003091425, 0.37781280237088055, 0.0018992276600336977
5, 3 || 1, 1, 5, 8, 10 || 0.37153893004663374, 0.37145334234274435, 8.55877038893893e-05
6, 4 || 1, 1, 5, 8, 10 || 0.15731934407622383, 0.1571484435222853, 0.00017090055393853554
6, 5 || 1, 1, 5, 8, 10 || 0.15156770153118293, 0.14950775760680507, 0.0020599439243778606
6, 6 || 1, 1, 5, 8, 10 || 0.14735948790353248, 0.1447052677162402, 0.0026542201872922777
3, 8 || 1, 1, 5, 9, 10 || 0.3785804549980331, 0.378554383191512, 2.6071806521088536e-05
5, 3 || 1, 1, 5, 9, 10 || 0.3825690528003566, 0.38204579448223824, 0.0005232583181183359
6, 2 || 1, 1, 6, 6, 10 || 0.11985435830429987, 0.1170917968973936, 0.0027625614069062693
6, 3 || 1, 1, 6, 6, 10 || 0.12812202487104885, 0.12578250420675197, 0.002339520664296879
6, 4 || 1, 1, 6, 6, 10 || 0.1366741516407227, 0.1346757220967524, 0.0019984295439702815
6, 5 || 1, 1, 6, 6, 10 || 0.14538886273887888, 0.14369515733542645, 0.001693705403452428
6, 6 || 1, 1, 6, 6, 10 || 0.15461703135586768, 0.15281909359399987, 0.0017979377618678183
6, 4 || 1, 1, 6, 7, 9 || 0.1582022773250729, 0.1571484435222853, 0.0010538338027875904
6, 5 || 1, 1, 6, 7, 9 || 0.1540069063126293, 0.15074186742563542, 0.003265038886993893
6, 6 || 1, 1, 6, 7, 9 || 0.15239316451757026, 0.1523611131718061, 3.2051345764172456e-05
6, 3 || 1, 1, 6, 7, 10 || 0.12249861804365555, 0.11898537861442339, 0.003513239429232165
6, 4 || 1, 1, 6, 7, 10 || 0.1299265801801981, 0.1263402826550386, 0.0035862975251594875
6, 5 || 1, 1, 6, 7, 10 || 0.1383017436025072, 0.1356528393217656, 0.0026489042807415764
6, 6 || 1, 1, 6, 7, 10 || 0.14754866738096611, 0.14516324813843395, 0.0023854192425321608
5, 3 || 1, 1, 6, 8, 9 || 0.15900068251411537, 0.15847742419599703, 0.0005232583181183359
4, 2 || 1, 1, 6, 8, 10 || 0.37789922078447996, 0.3759999931244463, 0.0018992276600336422
4, 3 || 1, 1, 6, 8, 10 || 0.3697638162872418, 0.3696782285833524, 8.55877038893893e-05
5, 4 || 1, 1, 6, 8, 10 || 0.17248319982250998, 0.17153252186283952, 0.0009506779596704651
5, 5 || 1, 1, 6, 8, 10 || 0.16772126613834176, 0.164314278363629, 0.0034069877747127664
5, 6 || 1, 1, 6, 8, 10 || 0.16546860236926528, 0.16543655102350108, 3.205134576420021e-05
6, 6 || 1, 1, 6, 8, 10 || 0.1436601143042023, 0.14235467719581776, 0.001305437108384544
4, 3 || 1, 1, 6, 9, 10 || 0.3807939390409647, 0.3802706807228463, 0.0005232583181183914
6, 5 || 1, 1, 7, 7, 9 || 0.15098357144479815, 0.15098187351900622, 1.6979257919380597e-06
6, 6 || 1, 1, 7, 7, 10 || 0.14366011481313634, 0.14235467719581774, 0.0013054376173186055
1, 2 || 1, 1, 7, 8, 9 || 0.39458501543658936, 0.39440673395692716, 0.0001782814796622012
1, 3 || 1, 1, 7, 8, 9 || 0.3818964428209699, 0.3817383614428687, 0.0001580813781011936
1, 4 || 1, 1, 7, 8, 9 || 0.36904642538899823, 0.3689059963416156, 0.00014042904738265083
1, 5 || 1, 1, 7, 8, 9 || 0.35635049460162604, 0.3562281546768581, 0.00012233992476795574
1, 6 || 1, 1, 7, 8, 9 || 0.3414388609493717, 0.34129605535899477, 0.00014280559037693763
1, 2 || 1, 1, 7, 8, 10 || 0.4085142985569915, 0.40783154141652667, 0.0006827571404648403
1, 3 || 1, 1, 7, 8, 10 || 0.39548376022196197, 0.3948474024198013, 0.0006363578021606475
1, 4 || 1, 1, 7, 8, 10 || 0.3822721150366892, 0.3816787857557201, 0.0005933292809690571
1, 5 || 1, 1, 7, 8, 10 || 0.36915387365686564, 0.36860143605973456, 0.0005524375971310835
1, 6 || 1, 1, 7, 8, 10 || 0.35440550017693173, 0.35387674945628944, 0.0005287507206422903
4, 4 || 1, 1, 7, 8, 10 || 0.17075235331662747, 0.16980167535695695, 0.0009506779596705206
4, 5 || 1, 1, 7, 8, 10 || 0.16604560853258732, 0.16263862075787455, 0.0034069877747127664
4, 6 || 1, 1, 7, 8, 10 || 0.16382430493093053, 0.16379225358516636, 3.2051345764172456e-05
1, 2 || 1, 1, 7, 9, 9 || 0.4090600612289502, 0.4067652582121746, 0.0022948030167756484
1, 3 || 1, 1, 7, 9, 9 || 0.3959759433428114, 0.3936771933005108, 0.002298750042300568
