6, 10 || 1, 1, 1, 4, 6, 10 || 0.4076933232473041, 0.40767099864474987, 2.232460255424673e-05
10, 6 || 1, 1, 1, 4, 6, 10 || 0.5146666746132121, 0.5146617942360582, 4.880377153959614e-06
8, 3 || 1, 1, 1, 4, 7, 8 || 0.21503419801545814, 0.21429461756159712, 0.0007395804538610218
8, 4 || 1, 1, 1, 4, 7, 8 || 0.2077475489277371, 0.20642175317960357, 0.0013257957481335458
8, 5 || 1, 1, 1, 4, 7, 8 || 0.2010903193202881, 0.19938874543983628, 0.0017015738804518066
8, 6 || 1, 1, 1, 4, 7, 8 || 0.192944552561154, 0.19149334867741646, 0.0014512038837375396
6, 10 || 1, 1, 1, 4, 7, 9 || 0.3597894522218551, 0.3595941967098625, 0.00019525551199262026
7, 2 || 1, 1, 1, 4, 7, 9 || 0.1335330569657193, 0.13353074471556445, 2.3122501548455965e-06
7, 3 || 1, 1, 1, 4, 7, 9 || 0.12958744813160022, 0.12949061485976326, 9.683327183696022e-05
9, 6 || 1, 1, 1, 4, 7, 9 || 0.21601895865123516, 0.2160140782740812, 4.880377153959614e-06
6, 8 || 1, 1, 1, 4, 7, 10 || 0.4693457334984802, 0.4693447924209443, 9.410775358986712e-07
6, 9 || 1, 1, 1, 4, 7, 10 || 0.4433493313487003, 0.4433256303397976, 2.3701008902698995e-05
9, 6 || 1, 1, 1, 4, 7, 10 || 0.20927344546694826, 0.2092685650897943, 4.880377153959614e-06
5, 9 || 1, 1, 1, 4, 8, 9 || 0.3872590767889102, 0.3869306656451579, 0.0003284111437523163
7, 3 || 1, 1, 1, 4, 8, 9 || 0.13529978831337103, 0.13456020785951, 0.0007395804538610218
7, 4 || 1, 1, 1, 4, 8, 9 || 0.1308379038504259, 0.12951210810229233, 0.0013257957481335736
7, 5 || 1, 1, 1, 4, 8, 9 || 0.12688879265478228, 0.12518721877433042, 0.001701573880451862
7, 6 || 1, 1, 1, 4, 8, 9 || 0.12313161118978203, 0.12168040730604451, 0.0014512038837375119
5, 10 || 1, 1, 1, 4, 8, 10 || 0.31511442247793653, 0.3149191669659439, 0.00019525551199262026
6, 2 || 1, 1, 1, 4, 8, 10 || 0.34176188425744414, 0.3417595720072893, 2.3122501548455965e-06
6, 3 || 1, 1, 1, 4, 8, 10 || 0.33112246715263954, 0.3310256338808026, 9.683327183696022e-05
7, 4 || 1, 1, 1, 4, 8, 10 || 0.12868923403940355, 0.12867725003982297, 1.1983999580578164e-05
8, 6 || 1, 1, 1, 4, 8, 10 || 0.1466611834155026, 0.1466563030383487, 4.880377153904103e-06
3, 8 || 1, 1, 1, 4, 9, 10 || 0.2720815678579517, 0.27190475056815144, 0.00017681728980023514
4, 9 || 1, 1, 1, 4, 9, 10 || 0.2933357255511189, 0.2930073144073666, 0.0003284111437523163
6, 3 || 1, 1, 1, 4, 9, 10 || 0.33683480733441035, 0.3360952268805493, 0.0007395804538610218
6, 4 || 1, 1, 1, 4, 9, 10 || 0.32556650794254105, 0.3242407121944074, 0.001325795748133629
6, 5 || 1, 1, 1, 4, 9, 10 || 0.3148275719312794, 0.31312599805082764, 0.0017015738804517788
6, 6 || 1, 1, 1, 4, 9, 10 || 0.3032305730382472, 0.3017793691545097, 0.001451203883737484
8, 3 || 1, 1, 1, 5, 6, 8 || 0.23075581927590222, 0.23015979273263876, 0.0005960265432634615
8, 4 || 1, 1, 1, 5, 6, 8 || 0.22278107395664093, 0.22178548828888686, 0.0009955856677540675
8, 5 || 1, 1, 1, 5, 6, 8 || 0.21527301309814695, 0.214236263252343, 0.0010367498458039581
8, 6 || 1, 1, 1, 5, 6, 8 || 0.20579384353885016, 0.2044904218459611, 0.0013034216928890507
7, 3 || 1, 1, 1, 5, 6, 9 || 0.1453616206823994, 0.14535579003080493, 5.830651594485037e-06
6, 10 || 1, 1, 1, 5, 6, 10 || 0.17788576879878268, 0.17780698326456268, 7.878553421999945e-05
7, 3 || 1, 1, 1, 5, 7, 8 || 0.14167821915354298, 0.14087660941244284, 0.0008016097411001344
6, 3 || 1, 1, 1, 5, 7, 9 || 0.08919138456089523, 0.08833750997246487, 0.0008538745884303645
6, 6 || 1, 1, 1, 5, 7, 9 || 0.08914975169712722, 0.08914306411988947, 6.687577237748932e-06
7, 3 || 1, 1, 1, 5, 7, 9 || 0.15102140957381513, 0.15042538303055167, 0.0005960265432634615
7, 4 || 1, 1, 1, 5, 7, 9 || 0.14587142887932972, 0.14487584321157565, 0.0009955856677540675
7, 5 || 1, 1, 1, 5, 7, 9 || 0.14107148643264106, 0.14003473658683707, 0.0010367498458039859
7, 6 || 1, 1, 1, 5, 7, 9 || 0.13598090216747818, 0.13467748047458913, 0.0013034216928890507
6, 3 || 1, 1, 1, 5, 7, 10 || 0.12332826941719743, 0.12332243876560293, 5.8306515944989146e-06
6, 6 || 1, 1, 1, 5, 8, 8 || 0.08921904004962247, 0.08921892514249605, 1.1490712642503453e-07
6, 3 || 1, 1, 1, 5, 8, 9 || 0.09437926167660975, 0.0935776519355096, 0.0008016097411001483
6, 6 || 1, 1, 1, 5, 8, 9 || 0.0929736073426205, 0.09297098684767241, 2.6204949480912454e-06
5, 3 || 1, 1, 1, 5, 8, 10 || 0.35317131805287005, 0.3530567487248226, 0.00011456932804743136
6, 3 || 1, 1, 1, 5, 8, 10 || 0.1289880583086132, 0.1283920317653497, 0.000596026543263517
6, 4 || 1, 1, 1, 5, 8, 10 || 0.12195050672379026, 0.12095492105603618, 0.0009955856677540814
6, 5 || 1, 1, 1, 5, 8, 10 || 0.11785486466293743, 0.11681811481713344, 0.0010367498458039859
6, 6 || 1, 1, 1, 5, 8, 10 || 0.11301336580078052, 0.11170994410789148, 0.0013034216928890369
6, 6 || 1, 1, 1, 5, 9, 9 || 0.09676068734542717, 0.09672304855284877, 3.7638792578398306e-05
3, 10 || 1, 1, 1, 5, 9, 10 || 0.22833133878618736, 0.22829788290999864, 3.345587618872048e-05
5, 3 || 1, 1, 1, 5, 9, 10 || 0.35909850042896746, 0.3582968906878673, 0.0008016097411001621
8, 1 || 1, 1, 1, 5, 9, 10 || 0.068388004178625, 0.06831665706495478, 7.134711367022539e-05
7, 7 || 1, 1, 1, 5, 10, 10 || 0.1017748003158171, 0.10061180008547614, 0.001163000230340952
7, 6 || 1, 1, 1, 6, 7, 8 || 0.14914362326610361, 0.14909737609355042, 4.6247172553193217e-05
6, 3 || 1, 1, 1, 6, 7, 9 || 0.10701449153550795, 0.10691890762554374, 9.55839099642114e-05
6, 4 || 1, 1, 1, 6, 7, 9 || 0.10279793334319783, 0.1011112108881509, 0.0016867224550469323
6, 5 || 1, 1, 1, 6, 7, 9 || 0.09975560449351042, 0.09705331833521283, 0.0027022861582975954
6, 6 || 1, 1, 1, 6, 7, 9 || 0.0970887124047656, 0.09657132650763559, 0.0005173858971300183
6, 6 || 1, 1, 1, 6, 8, 8 || 0.09676068734542717, 0.09672304855284877, 3.7638792578398306e-05
5, 3 || 1, 1, 1, 6, 8, 9 || 0.1355301301427262, 0.13472852040162606, 0.0008016097411001344
6, 6 || 1, 1, 1, 6, 8, 9 || 0.10320855053270828, 0.10316230336015507, 4.6247172553207094e-05
4, 3 || 1, 1, 1, 6, 8, 10 || 0.34962109053408624, 0.34950652120603876, 0.00011456932804748687
5, 3 || 1, 1, 1, 6, 8, 10 || 0.1506892794826319, 0.1505936955726677, 9.558390996419752e-05
5, 4 || 1, 1, 1, 6, 8, 10 || 0.14249950956524832, 0.1408127871102014, 0.0016867224550469184
5, 5 || 1, 1, 1, 6, 8, 10 || 0.13812943214131645, 0.13542714598301886, 0.0027022861582975954
5, 6 || 1, 1, 1, 6, 8, 10 || 0.13465638724099793, 0.13420597039437443, 0.00045041684662350256
4, 3 || 1, 1, 1, 6, 9, 10 || 0.35554827291018365, 0.3547466631690835, 0.0008016097411001621
5, 6 || 1, 1, 1, 6, 9, 10 || 0.1408431944194471, 0.1407969472468939, 4.6247172553193217e-05
7, 7 || 1, 1, 1, 6, 10, 10 || 0.10941330490624723, 0.1086898303007461, 0.0007234746055011371
5, 6 || 1, 1, 1, 7, 8, 9 || 0.1408431944194471, 0.1407969472468939, 4.6247172553193217e-05
4, 3 || 1, 1, 1, 7, 8, 10 || 0.14713905196384808, 0.14704346805388385, 9.558390996422528e-05
4, 4 || 1, 1, 1, 7, 8, 10 || 0.13903781655348327, 0.13735109409843632, 0.0016867224550469462
4, 5 || 1, 1, 1, 7, 8, 10 || 0.13477811692980757, 0.13207583077150994, 0.002702286158297623
4, 6 || 1, 1, 1, 7, 8, 10 || 0.13136779236432844, 0.13091737551770494, 0.00045041684662350256
1, 7 || 1, 1, 1, 7, 9, 10 || 0.5593507467056062, 0.5593405885801161, 1.0158125490100645e-05
3, 3 || 1, 1, 1, 7, 9, 10 || 0.3594989836474106, 0.3586973739063105, 0.0008016097411001066
4, 6 || 1, 1, 1, 7, 9, 10 || 0.13755459954277763, 0.13750835237022443, 4.6247172553193217e-05
7, 7 || 1, 1, 1, 7, 10, 10 || 0.118569169175863, 0.11838580233037975, 0.0001833668454832571
9, 7 || 1, 1, 1, 7, 10, 10 || 0.259448279729099, 0.2589646882176616, 0.00048359151143739787
3, 6 || 1, 1, 1, 8, 9, 10 || 0.1410799700961175, 0.1410337229235643, 4.6247172553193217e-05
7, 7 || 1, 1, 1, 8, 10, 10 || 0.12739475022846788, 0.1273892049293253, 5.5452991425952725e-06
8, 7 || 1, 1, 1, 8, 10, 10 || 0.20325983067217335, 0.20175786367128862, 0.0015019670008847297
9, 8 || 1, 1, 1, 8, 10, 10 || 0.23521955924478127, 0.2352158792852427, 3.6799595385661465e-06
10, 3 || 1, 1, 2, 2, 5, 8 || 0.4352218912141729, 0.4350857751848273, 0.00013611602934560096
8, 7 || 1, 1, 2, 2, 5, 9 || 0.3839036766296537, 0.383596540827003, 0.0003071358026506821
8, 9 || 1, 1, 2, 2, 5, 9 || 0.3642517598382756, 0.36423987212076603, 1.1887717509595497e-05
8, 7 || 1, 1, 2, 2, 5, 10 || 0.362003811633284, 0.3616775954695435, 0.00032621616374051143
9, 3 || 1, 1, 2, 2, 6, 7 || 0.2777739959579315, 0.2776231876470435, 0.0001508083108879843
10, 6 || 1, 1, 2, 2, 6, 7 || 0.3963079249119513, 0.3958630046086823, 0.0004449203032690363
8, 7 || 1, 1, 2, 2, 6, 9 || 0.3869090782087188, 0.38674057324405, 0.00016850496466880305
8, 8 || 1, 1, 2, 2, 6, 9 || 0.42384452869039446, 0.4235615003755845, 0.00028302831480997437
9, 3 || 1, 1, 2, 2, 6, 9 || 0.2813732252635509, 0.2812371092342052, 0.00013611602934571199
10, 3 || 1, 1, 2, 2, 6, 9 || 0.4407329890325806, 0.44005711530667724, 0.0006758737259033865
8, 7 || 1, 1, 2, 2, 6, 10 || 0.36500985984350753, 0.36482162788659045, 0.00018823195691708428
8, 8 || 1, 1, 2, 2, 6, 10 || 0.3852720081536384, 0.38490272325526886, 0.00036928489836951517
9, 6 || 1, 1, 2, 2, 7, 8 || 0.25661229897429993, 0.2561673786710309, 0.0004449203032690363
10, 6 || 1, 1, 2, 2, 7, 8 || 0.39989444678932373, 0.3995392052912521, 0.0003552414980716456
8, 8 || 1, 1, 2, 2, 7, 9 || 0.42960888949356757, 0.42889458558568494, 0.0007143039078826297
5, 8 || 1, 1, 2, 2, 7, 10 || 0.28367619856947013, 0.2836620654151588, 1.4133154311313234e-05
8, 3 || 1, 1, 2, 2, 7, 10 || 0.2923142692101613, 0.29217815318081564, 0.00013611602934565648
8, 8 || 1, 1, 2, 2, 7, 10 || 0.3910518078291454, 0.39023580846536937, 0.000815999363776021
9, 3 || 1, 1, 2, 2, 7, 10 || 0.28688432308195866, 0.2862084493560553, 0.0006758737259033865
7, 3 || 1, 1, 2, 2, 8, 9 || 0.2589382670619107, 0.2587874587510227, 0.0001508083108879843
9, 6 || 1, 1, 2, 2, 8, 9 || 0.26019882085167234, 0.2598435793536007, 0.0003552414980716456
10, 3 || 1, 1, 2, 2, 8, 9 || 0.4442958730768741, 0.443671036893839, 0.0006248361830351046
4, 8 || 1, 1, 2, 2, 8, 10 || 0.2246664994957679, 0.22465963520210167, 6.8642936662255405e-06
10, 3 || 1, 1, 2, 2, 8, 10 || 0.4540101159637853, 0.4540060920567369, 4.023907048400499e-06
3, 8 || 1, 1, 2, 2, 9, 10 || 0.22181350105454012, 0.2217780653600613, 3.543569447880812e-05
6, 3 || 1, 1, 2, 2, 9, 10 || 0.2577423315854891, 0.2575915232746011, 0.0001508083108879843
7, 6 || 1, 1, 2, 2, 9, 10 || 0.28592853702241927, 0.28548361671915023, 0.0004449203032690363
8, 6 || 1, 1, 2, 2, 9, 10 || 0.316590479049378, 0.31623523755130634, 0.0003552414980716456
9, 3 || 1, 1, 2, 2, 9, 10 || 0.29044720712625227, 0.28982237094321706, 0.0006248361830352156
10, 2 || 1, 1, 2, 2, 9, 10 || 0.45576846559870404, 0.4533929215996415, 0.002375543999062535
10, 3 || 1, 1, 2, 2, 9, 10 || 0.4476062109658713, 0.4437457079737891, 0.003860502992082182
10, 4 || 1, 1, 2, 2, 9, 10 || 0.4395221698384998, 0.43648749778656815, 0.0030346720519316417
10, 5 || 1, 1, 2, 2, 9, 10 || 0.4314193315380795, 0.42834877509623426, 0.003070556441845229
10, 6 || 1, 1, 2, 2, 9, 10 || 0.42370609394051306, 0.42187061045275176, 0.0018354834877613024
10, 9 || 1, 1, 2, 3, 4, 9 || 0.48905868330968005, 0.48861885878267136, 0.000439824527008692
8, 9 || 1, 1, 2, 3, 4, 10 || 0.3403559640641568, 0.3398898089584683, 0.0004661551056884816
10, 5 || 1, 1, 2, 3, 5, 8 || 0.4260437433751449, 0.42587679496359265, 0.00016694841155223683
10, 6 || 1, 1, 2, 3, 5, 8 || 0.4120825937391933, 0.4119720928102694, 0.00011050092892389562
9, 9 || 1, 1, 2, 3, 5, 10 || 0.3418779368296415, 0.34150308826649456, 0.0003748485631469567
10, 9 || 1, 1, 2, 3, 5, 10 || 0.5455798073863002, 0.5454139771547597, 0.00016583023154048693
10, 10 || 1, 1, 2, 3, 5, 10 || 0.5001102193049916, 0.5001094362165086, 7.830884829473916e-07
9, 5 || 1, 1, 2, 3, 6, 7 || 0.279364800767257, 0.2793045026756494, 6.029809160762456e-05
9, 6 || 1, 1, 2, 3, 6, 7 || 0.2693233226188111, 0.26882784925786807, 0.0004954733609430217
9, 5 || 1, 1, 2, 3, 6, 9 || 0.2814210206305445, 0.28125407221899235, 0.00016694841155218132
9, 6 || 1, 1, 2, 3, 6, 9 || 0.2723869678015419, 0.2722764668726181, 0.00011050092892384011
10, 6 || 1, 1, 2, 3, 6, 9 || 0.4200103565154779, 0.41987687259931783, 0.00013348391616008204
8, 10 || 1, 1, 2, 3, 7, 7 || 0.19637754636096305, 0.1949592752838467, 0.0014182710771163398
7, 8 || 1, 1, 2, 3, 7, 8 || 0.3134011741516621, 0.3127203412547012, 0.000680832896960859
8, 5 || 1, 1, 2, 3, 7, 8 || 0.21682357934741836, 0.2167632812558107, 6.0298091607652315e-05
8, 6 || 1, 1, 2, 3, 7, 8 || 0.20868344715513665, 0.2081879737941936, 0.0004954733609430495
8, 10 || 1, 1, 2, 3, 7, 8 || 0.23031647382600456, 0.2299747848934205, 0.0003416889325840722
6, 9 || 1, 1, 2, 3, 7, 9 || 0.3656646646316597, 0.3656373528059981, 2.731182566162449e-05
8, 10 || 1, 1, 2, 3, 7, 9 || 0.2715239696362188, 0.2713584125999791, 0.00016555703623966078
5, 9 || 1, 1, 2, 3, 7, 10 || 0.28867605866435475, 0.28867115495054935, 4.9037138054042195e-06
7, 7 || 1, 1, 2, 3, 7, 10 || 0.3810773789595642, 0.3810675113685923, 9.867590971879281e-06
8, 5 || 1, 1, 2, 3, 7, 10 || 0.21887979921070588, 0.21871285079915362, 0.00016694841155226459
8, 6 || 1, 1, 2, 3, 7, 10 || 0.21174709233786748, 0.21163659140894367, 0.00011050092892381236
8, 10 || 1, 1, 2, 3, 7, 10 || 0.3097653141265389, 0.30955593260405084, 0.0002093815224880613
9, 6 || 1, 1, 2, 3, 7, 10 || 0.2803147305778265, 0.28018124666166644, 0.00013348391616008204
10, 3 || 1, 1, 2, 3, 7, 10 || 0.48231764527499166, 0.48229201265908306, 2.5632615908599554e-05
5, 7 || 1, 1, 2, 3, 8, 9 || 0.39987448004533444, 0.3998243874498387, 5.009259549570988e-05
6, 8 || 1, 1, 2, 3, 8, 9 || 0.4320454047665966, 0.4313645718696357, 0.000680832896960859
7, 5 || 1, 1, 2, 3, 8, 9 || 0.25987225418591636, 0.25981195609430874, 6.029809160762456e-05
7, 6 || 1, 1, 2, 3, 8, 9 || 0.2512806348938422, 0.25078516153289926, 0.0004954733609429662
5, 9 || 1, 1, 2, 3, 8, 10 || 0.2850649805425849, 0.28503766871692326, 2.731182566162449e-05
4, 7 || 1, 1, 2, 3, 9, 10 || 0.31533710875447474, 0.3152870161589789, 5.00925954958209e-05
