8, 5 || 1, 1, 1, 1, 3, 7, 8 || 0.1376349038585432, 0.1374126278938729, 0.00022227596467030986
5, 8 || 1, 1, 1, 1, 3, 8, 9 || 0.3693335949626941, 0.369265513512812, 6.808144988207365e-05
7, 5 || 1, 1, 1, 1, 3, 8, 9 || 0.22211106223828575, 0.22188878627361544, 0.00022227596467030986
9, 2 || 1, 1, 1, 1, 3, 8, 10 || 0.14669247389149295, 0.14597589815588308, 0.0007165757356098756
9, 3 || 1, 1, 1, 1, 3, 8, 10 || 0.14250098562082592, 0.14162663346352983, 0.0008743521572960877
9, 4 || 1, 1, 1, 1, 3, 8, 10 || 0.13840031793516472, 0.13748641639323672, 0.0009139015419279972
9, 5 || 1, 1, 1, 1, 3, 8, 10 || 0.13465003618903437, 0.13340086381877045, 0.0012491723702639235
9, 6 || 1, 1, 1, 1, 3, 8, 10 || 0.13074026678534525, 0.1299576576581482, 0.0007826091271970481
4, 8 || 1, 1, 1, 1, 3, 9, 10 || 0.27814854859064664, 0.2780804671407645, 6.808144988212916e-05
6, 5 || 1, 1, 1, 1, 3, 9, 10 || 0.24862373717678848, 0.24840146121211817, 0.00022227596467030986
9, 2 || 1, 1, 1, 1, 3, 9, 10 || 0.13056678666521937, 0.13013355604119756, 0.0004332306240218131
9, 3 || 1, 1, 1, 1, 3, 9, 10 || 0.12736604626909026, 0.12689891763781075, 0.000467128631279512
9, 4 || 1, 1, 1, 1, 3, 9, 10 || 0.12420833891479517, 0.1238945430970206, 0.0003137958177745759
9, 5 || 1, 1, 1, 1, 3, 9, 10 || 0.12116408945833353, 0.12091959444237871, 0.00024449501595481815
9, 6 || 1, 1, 1, 1, 3, 9, 10 || 0.11735299459517146, 0.11718787031297444, 0.00016512428219701836
8, 7 || 1, 1, 1, 1, 3, 10, 10 || 0.1537653041726531, 0.15352168680510772, 0.00024361736754538454
9, 10 || 1, 1, 1, 1, 4, 4, 9 || 0.1154568755278239, 0.11527414282532632, 0.0001827327024975789
9, 2 || 1, 1, 1, 1, 4, 6, 7 || 0.24360133807834256, 0.24344980314994114, 0.00015153492840142002
9, 3 || 1, 1, 1, 1, 4, 6, 7 || 0.2356311920586732, 0.23563076396766167, 4.2809101152840867e-07
9, 5 || 1, 1, 1, 1, 4, 6, 7 || 0.21979340804212472, 0.21977869844035722, 1.4709601767498581e-05
9, 6 || 1, 1, 1, 1, 4, 6, 7 || 0.21029663204229554, 0.2101857230758525, 0.00011090896644302961
8, 2 || 1, 1, 1, 1, 4, 7, 8 || 0.16685233522254114, 0.1667008002941397, 0.00015153492840144778
8, 3 || 1, 1, 1, 1, 4, 7, 8 || 0.1614199301236643, 0.16141950203265276, 4.2809101152840867e-07
8, 5 || 1, 1, 1, 1, 4, 7, 8 || 0.1507592171259899, 0.1507445075242224, 1.4709601767526337e-05
8, 6 || 1, 1, 1, 1, 4, 7, 8 || 0.14337462489276068, 0.14326371592631765, 0.00011090896644302961
5, 10 || 1, 1, 1, 1, 4, 8, 9 || 0.3147734640019587, 0.3145915136296921, 0.00018195037226659272
7, 2 || 1, 1, 1, 1, 4, 8, 9 || 0.09730570003224069, 0.09712500236823735, 0.00018069766400334586
7, 3 || 1, 1, 1, 1, 4, 8, 9 || 0.0919346559815344, 0.09103524721051777, 0.0008994087710166299
7, 4 || 1, 1, 1, 1, 4, 8, 9 || 0.08745517379628998, 0.08700042827072355, 0.0004547455255664301
7, 5 || 1, 1, 1, 1, 4, 8, 9 || 0.08417418111893231, 0.08406510900307505, 0.00010907211585725607
7, 3 || 1, 1, 1, 1, 4, 8, 10 || 0.10410486884346616, 0.1039995137830598, 0.00010535506040636189
7, 4 || 1, 1, 1, 1, 4, 8, 10 || 0.09854761510090726, 0.09847804189443557, 6.95732064716903e-05
9, 2 || 1, 1, 1, 1, 4, 8, 10 || 0.15805142381681925, 0.15765673683003592, 0.0003946869867833269
9, 3 || 1, 1, 1, 1, 4, 8, 10 || 0.15338628693404097, 0.1529589014428453, 0.0004273854911956698
9, 4 || 1, 1, 1, 1, 4, 8, 10 || 0.1487371662425756, 0.14846051289986767, 0.0002766533427079332
9, 5 || 1, 1, 1, 1, 4, 8, 10 || 0.1442154945477018, 0.14400623368484666, 0.00020926086285513734
9, 6 || 1, 1, 1, 1, 4, 8, 10 || 0.1391741321007848, 0.13906171447173413, 0.0001124176290506762
4, 10 || 1, 1, 1, 1, 4, 9, 10 || 0.2261742844688283, 0.22599233409656178, 0.0001819503722665372
6, 2 || 1, 1, 1, 1, 4, 9, 10 || 0.3364375682363881, 0.33628603330798656, 0.00015153492840153104
6, 3 || 1, 1, 1, 1, 4, 9, 10 || 0.32571989727887185, 0.3257194691878603, 4.2809101152840867e-07
6, 5 || 1, 1, 1, 1, 4, 9, 10 || 0.30416952990854, 0.3041548203067725, 1.4709601767526337e-05
6, 6 || 1, 1, 1, 1, 4, 9, 10 || 0.2917231268688074, 0.29161221790236436, 0.00011090896644305737
8, 8 || 1, 1, 1, 1, 4, 10, 10 || 0.08896767151767805, 0.0874509864995309, 0.0015166850181471542
9, 2 || 1, 1, 1, 1, 5, 5, 8 || 0.1859125084307658, 0.1857302372699425, 0.00018227116082328298
9, 6 || 1, 1, 1, 1, 5, 6, 7 || 0.2237288795859478, 0.223579283737445, 0.00014959584850279817
8, 2 || 1, 1, 1, 1, 5, 6, 8 || 0.1785226005312328, 0.17838163896829254, 0.00014096156294027273
8, 6 || 1, 1, 1, 1, 5, 6, 8 || 0.15355551694915137, 0.1535504006690696, 5.116280081762792e-06
8, 2 || 1, 1, 1, 1, 5, 6, 9 || 0.10916350512263365, 0.10898123441414112, 0.0001822707084925268
7, 3 || 1, 1, 1, 1, 5, 7, 8 || 0.08885268616216296, 0.08780686069141919, 0.0010458254707437775
7, 4 || 1, 1, 1, 1, 5, 7, 8 || 0.08728772267681478, 0.08728578654296335, 1.936133851437871e-06
8, 6 || 1, 1, 1, 1, 5, 7, 8 || 0.15680687243641295, 0.15665727658791018, 0.0001495958485027704
7, 3 || 1, 1, 1, 1, 5, 7, 9 || 0.10247585491407168, 0.1018867686220223, 0.0005890862920493872
7, 4 || 1, 1, 1, 1, 5, 7, 9 || 0.09842927030292092, 0.0979745247773545, 0.0004547455255664301
7, 5 || 1, 1, 1, 1, 5, 7, 9 || 0.09477955098500851, 0.09467047886915124, 0.00010907211585726995
7, 3 || 1, 1, 1, 1, 5, 7, 10 || 0.058546190011102034, 0.05849356180445253, 5.2628206649502074e-05
7, 4 || 1, 1, 1, 1, 5, 7, 10 || 0.05880497260404484, 0.05808512185261332, 0.0007198507514315222
6, 3 || 1, 1, 1, 1, 5, 8, 9 || 0.09263608760684344, 0.09172909650200728, 0.0009069911048361634
6, 4 || 1, 1, 1, 1, 5, 8, 9 || 0.08834825328337989, 0.08833283538245644, 1.5417900923450634e-05
7, 6 || 1, 1, 1, 1, 5, 8, 9 || 0.09452155884470678, 0.09448878403074087, 3.277481396590787e-05
6, 2 || 1, 1, 1, 1, 5, 8, 10 || 0.13208513827902224, 0.13194417671608194, 0.0001409615629403005
6, 6 || 1, 1, 1, 1, 5, 8, 10 || 0.10850735395837631, 0.10850223767829456, 5.116280081748914e-06
5, 3 || 1, 1, 1, 1, 5, 9, 10 || 0.3462984383940982, 0.34539144728926197, 0.0009069911048362189
5, 4 || 1, 1, 1, 1, 5, 9, 10 || 0.33581591576728553, 0.335800497866362, 1.5417900923520023e-05
6, 6 || 1, 1, 1, 1, 5, 9, 10 || 0.1117587094456379, 0.1116091135971351, 0.00014959584850279817
8, 8 || 1, 1, 1, 1, 5, 10, 10 || 0.09666133527664292, 0.09665363716491893, 7.698111723991596e-06
7, 3 || 1, 1, 1, 1, 6, 6, 9 || 0.06819856104779443, 0.06704217330671386, 0.0011563877410805667
7, 4 || 1, 1, 1, 1, 6, 6, 9 || 0.07079495089863672, 0.0696411305845666, 0.001153820314070117
7, 5 || 1, 1, 1, 1, 6, 6, 9 || 0.07423332308531444, 0.0738312098778171, 0.00040211320749733437
7, 6 || 1, 1, 1, 1, 6, 6, 9 || 0.07826990015945182, 0.07823945798921368, 3.044217023813467e-05
7, 3 || 1, 1, 1, 1, 6, 6, 10 || 0.05854618734940932, 0.05849356180445253, 5.262554495678862e-05
7, 4 || 1, 1, 1, 1, 6, 6, 10 || 0.058804972842072735, 0.058085121852613324, 0.0007198509894594113
7, 6 || 1, 1, 1, 1, 6, 7, 8 || 0.09425987011846869, 0.0941100382701274, 0.00014983184834128915
6, 3 || 1, 1, 1, 1, 6, 7, 9 || 0.10102741057354005, 0.10065763164226797, 0.0003697789312720745
6, 4 || 1, 1, 1, 1, 6, 7, 9 || 0.09731086316701532, 0.09599629656405184, 0.001314566602963474
6, 5 || 1, 1, 1, 1, 6, 7, 9 || 0.09421605671899193, 0.09334781484190532, 0.0008682418770866035
6, 6 || 1, 1, 1, 1, 6, 7, 9 || 0.09057958087310909, 0.08980302004062232, 0.0007765608324867695
7, 6 || 1, 1, 1, 1, 6, 7, 9 || 0.07461949987984712, 0.07449052504761791, 0.00012897483222920614
5, 3 || 1, 1, 1, 1, 6, 8, 9 || 0.1333761809786303, 0.13246918987379416, 0.0009069911048361357
5, 4 || 1, 1, 1, 1, 6, 8, 9 || 0.12757827172190012, 0.12756285382097665, 1.541790092346451e-05
6, 6 || 1, 1, 1, 1, 6, 8, 9 || 0.09425986719616865, 0.09411003827012737, 0.00014982892604127607
5, 3 || 1, 1, 1, 1, 6, 8, 10 || 0.1441712367843817, 0.1438014578531096, 0.00036977893127210226
5, 4 || 1, 1, 1, 1, 6, 8, 10 || 0.1365408816055355, 0.13522631500257204, 0.001314566602963474
5, 5 || 1, 1, 1, 1, 6, 8, 10 || 0.13212739056918404, 0.13125914869209743, 0.0008682418770866174
5, 6 || 1, 1, 1, 1, 6, 8, 10 || 0.1279379747350948, 0.12716141390260804, 0.0007765608324867557
4, 3 || 1, 1, 1, 1, 6, 9, 10 || 0.34122668479583557, 0.3403196936909994, 0.0009069911048361634
4, 4 || 1, 1, 1, 1, 6, 9, 10 || 0.33087064003619254, 0.3308552221352691, 1.541790092346451e-05
5, 6 || 1, 1, 1, 1, 6, 9, 10 || 0.13161826105815436, 0.13146843213211307, 0.00014982892604128994
5, 6 || 1, 1, 1, 1, 7, 8, 9 || 0.13161826105815438, 0.13146843213211307, 0.0001498289260413177
4, 3 || 1, 1, 1, 1, 7, 8, 10 || 0.1390994831861191, 0.138729704254847, 0.0003697789312720745
4, 4 || 1, 1, 1, 1, 7, 8, 10 || 0.13159560587444258, 0.1302810392714791, 0.001314566602963474
4, 5 || 1, 1, 1, 1, 7, 8, 10 || 0.1273397974098856, 0.12647155553279898, 0.0008682418770866174
4, 6 || 1, 1, 1, 1, 7, 8, 10 || 0.12323998205413843, 0.12246342122165166, 0.0007765608324867695
1, 7 || 1, 1, 1, 1, 7, 9, 9 || 0.5759959330401009, 0.5758064962393903, 0.0001894368007105962
3, 3 || 1, 1, 1, 1, 7, 9, 10 || 0.3468705572775885, 0.3459635661727523, 0.0009069911048361634
3, 4 || 1, 1, 1, 1, 7, 9, 10 || 0.33630589326212434, 0.3362904753612009, 1.541790092346451e-05
4, 6 || 1, 1, 1, 1, 7, 9, 10 || 0.126920268377198, 0.1267704394511567, 0.00014982892604128994
9, 3 || 1, 1, 1, 1, 8, 9, 9 || 0.11235139810700848, 0.11234811207445404, 3.286032554436491e-06
3, 6 || 1, 1, 1, 1, 8, 9, 10 || 0.13195651202482633, 0.13180668309878507, 0.0001498289260412622
7, 7 || 1, 1, 1, 1, 8, 10, 10 || 0.07890017821924716, 0.07883860918733043, 6.156903191673058e-05
9, 9 || 1, 1, 1, 1, 8, 10, 10 || 0.10776822874872208, 0.10758502668980166, 0.00018320205892041752
10, 3 || 1, 1, 1, 2, 2, 5, 9 || 0.5017936842164246, 0.5017935091728793, 1.7504354521413745e-07
10, 5 || 1, 1, 1, 2, 2, 6, 9 || 0.4696170184621024, 0.46937964232220275, 0.00023737613989965878
9, 3 || 1, 1, 1, 2, 2, 6, 10 || 0.24011157934098448, 0.2401114042974393, 1.7504354518638188e-07
9, 5 || 1, 1, 1, 2, 2, 7, 10 || 0.22334340320584462, 0.2231060270659449, 0.0002373761398997143
10, 6 || 1, 1, 1, 2, 2, 8, 9 || 0.4447277156881293, 0.4447256311121397, 2.084575989602655e-06
9, 6 || 1, 1, 1, 2, 2, 9, 10 || 0.2071000542782452, 0.20709796970225566, 2.084575989547144e-06
10, 4 || 1, 1, 1, 2, 2, 9, 10 || 0.46610489105184394, 0.4659747796999475, 0.00013011135189644474
10, 5 || 1, 1, 1, 2, 2, 9, 10 || 0.45283238809738524, 0.45250443108081184, 0.00032795701657339915
10, 6 || 1, 1, 1, 2, 2, 9, 10 || 0.43959392650701734, 0.439508909857288, 8.501664972931922e-05
10, 7 || 1, 1, 1, 2, 3, 4, 8 || 0.5723609144995392, 0.572357250831677, 3.663667862197073e-06
9, 7 || 1, 1, 1, 2, 3, 5, 9 || 0.34654501944508764, 0.34654135577722556, 3.6636678620860508e-06
8, 7 || 1, 1, 1, 2, 3, 6, 10 || 0.3034521485587981, 0.303448484890936, 3.6636678620860508e-06
7, 8 || 1, 1, 1, 2, 3, 7, 8 || 0.34469823346445627, 0.34464457300082607, 5.3660463630200717e-05
7, 9 || 1, 1, 1, 2, 3, 7, 8 || 0.4037027499639415, 0.40321815411761097, 0.00048459584633053776
5, 10 || 1, 1, 1, 2, 3, 7, 10 || 0.2345020015322723, 0.23448313659004563, 1.8864942226665127e-05
10, 3 || 1, 1, 1, 2, 3, 7, 10 || 0.5192934211278937, 0.5191799937007041, 0.00011342742718956078
6, 8 || 1, 1, 1, 2, 3, 8, 9 || 0.45987521982930807, 0.4598215593656779, 5.3660463630145205e-05
6, 9 || 1, 1, 1, 2, 3, 8, 9 || 0.3817230811366624, 0.3812384852903319, 0.00048459584633053776
5, 8 || 1, 1, 1, 2, 3, 9, 10 || 0.38991706688673156, 0.38986340642310136, 5.3660463630200717e-05
5, 9 || 1, 1, 1, 2, 3, 9, 10 || 0.301427850518329, 0.30094325467199845, 0.00048459584633053776
9, 1 || 1, 1, 1, 2, 3, 10, 10 || 0.13835545329699514, 0.13770888037957257, 0.0006465729174225665
10, 3 || 1, 1, 1, 2, 4, 5, 8 || 0.500242649422807, 0.5002417353172441, 9.141055629102723e-07
9, 3 || 1, 1, 1, 2, 4, 6, 9 || 0.23856054454736708, 0.23855963044180412, 9.141055629657835e-07
7, 2 || 1, 1, 1, 2, 4, 7, 8 || 0.1381963801358838, 0.1377066206268792, 0.0004897595090046225
7, 3 || 1, 1, 1, 2, 4, 7, 8 || 0.1351574450930091, 0.13514598294499452, 1.146214801456269e-05
6, 10 || 1, 1, 1, 2, 4, 7, 9 || 0.3395773272873931, 0.33957254842310325, 4.778864289844975e-06
10, 4 || 1, 1, 1, 2, 4, 7, 10 || 0.5167260331785566, 0.5165774770880092, 0.0001485560905474248
10, 5 || 1, 1, 1, 2, 4, 7, 10 || 0.5023187422174796, 0.5017588542413883, 0.0005598879760913
7, 2 || 1, 1, 1, 2, 4, 8, 8 || 0.1438217903530733, 0.14157962970232613, 0.0022421606507471714
7, 3 || 1, 1, 1, 2, 4, 8, 8 || 0.13951941968010595, 0.13881589017671322, 0.0007035295033927247
7, 4 || 1, 1, 1, 2, 4, 8, 8 || 0.1367609910995693, 0.13668486591150492, 7.612518806437985e-05
7, 2 || 1, 1, 1, 2, 4, 8, 9 || 0.17425614857834354, 0.1739510929915669, 0.0003050555867766258
7, 3 || 1, 1, 1, 2, 4, 8, 9 || 0.16630961319471693, 0.16500302528604915, 0.0013065879086677779
7, 4 || 1, 1, 1, 2, 4, 8, 9 || 0.15910354368883312, 0.15822379186792973, 0.000879751820903385
7, 5 || 1, 1, 1, 2, 4, 8, 9 || 0.15290512271760348, 0.15215416975369378, 0.0007509529639097012
7, 6 || 1, 1, 1, 2, 4, 8, 9 || 0.1460214396022082, 0.14594786768283716, 7.357191937104601e-05
4, 10 || 1, 1, 1, 2, 4, 8, 10 || 0.2256980060206812, 0.2256979591576423, 4.686303892165178e-08
5, 10 || 1, 1, 1, 2, 4, 8, 10 || 0.3124385038067059, 0.31243372494241606, 4.778864289844975e-06
7, 2 || 1, 1, 1, 2, 4, 8, 10 || 0.19759635235917034, 0.19731670445964308, 0.0002796478995272522
7, 3 || 1, 1, 1, 2, 4, 8, 10 || 0.18712707047690316, 0.1864426916721484, 0.0006843788047547761
7, 4 || 1, 1, 1, 2, 4, 8, 10 || 0.17879292418849288, 0.1778884574385866, 0.0009044667499062686
7, 5 || 1, 1, 1, 2, 4, 8, 10 || 0.1721796574909696, 0.17112697630174478, 0.00105268118922483
7, 6 || 1, 1, 1, 2, 4, 8, 10 || 0.1644488884186854, 0.163890397881155, 0.0005584905375304039
10, 2 || 1, 1, 1, 2, 4, 8, 10 || 0.5312821966711303, 0.5309262809248595, 0.00035591574627080735
10, 3 || 1, 1, 1, 2, 4, 8, 10 || 0.5267530999991683, 0.5265548720140489, 0.00019822798511937023
10, 4 || 1, 1, 1, 2, 4, 8, 10 || 0.5210379450780113, 0.5209591662150137, 7.877886299756387e-05
10, 5 || 1, 1, 1, 2, 4, 8, 10 || 0.5135884616961779, 0.5135873076560225, 1.154040155437741e-06
8, 1 || 1, 1, 1, 2, 4, 10, 10 || 0.23178848943723912, 0.23103582000113992, 0.0007526694360991959
9, 3 || 1, 1, 1, 2, 5, 5, 8 || 0.23885577784663864, 0.23746039040801586, 0.001395387438622775
9, 4 || 1, 1, 1, 2, 5, 5, 8 || 0.23581054644514765, 0.23577304219198797, 3.750425315968142e-05
9, 2 || 1, 1, 1, 2, 5, 5, 9 || 0.2395864297209392, 0.23940617266659092, 0.0001802570543482651
7, 10 || 1, 1, 1, 2, 5, 5, 10 || 0.15277290031176755, 0.15277134204980145, 1.558261966100316e-06
9, 6 || 1, 1, 1, 2, 5, 6, 8 || 0.22710521629511604, 0.22682777860091458, 0.0002774376942014656
8, 4 || 1, 1, 1, 2, 5, 6, 9 || 0.1656143780728147, 0.16557687482246172, 3.750325035298263e-05
7, 2 || 1, 1, 1, 2, 5, 7, 8 || 0.14949985887339934, 0.14806891418779455, 0.0014309446856047847
7, 3 || 1, 1, 1, 2, 5, 7, 8 || 0.14406269550740256, 0.1434027576227293, 0.0006599378846732507
7, 4 || 1, 1, 1, 2, 5, 7, 8 || 0.13967997799027818, 0.138644345197255, 0.0010356327930231835
7, 5 || 1, 1, 1, 2, 5, 7, 8 || 0.1366223128616184, 0.13637168850423348, 0.00025062435738493205
6, 5 || 1, 1, 1, 2, 5, 7, 9 || 0.1388009886818724, 0.1387560420172066, 4.494666466581254e-05
7, 2 || 1, 1, 1, 2, 5, 7, 9 || 0.1808797766104005, 0.17988504657612825, 0.000994730034272251
7, 3 || 1, 1, 1, 2, 5, 7, 9 || 0.17433121877595906, 0.17425305784211462, 7.816093384444e-05
8, 10 || 1, 1, 1, 2, 5, 7, 9 || 0.21383395273548444, 0.21356560886963258, 0.00026834386585186665
7, 2 || 1, 1, 1, 2, 5, 7, 10 || 0.13085138172808125, 0.12972887605949512, 0.0011225056685861268
7, 3 || 1, 1, 1, 2, 5, 7, 10 || 0.12928594297815726, 0.12892446803716442, 0.0003614749409928397
10, 2 || 1, 1, 1, 2, 5, 7, 10 || 0.536804818256448, 0.5367864712331503, 1.834702329772675e-05
10, 5 || 1, 1, 1, 2, 5, 7, 10 || 0.5206820962189007, 0.5204807230963031, 0.00020137312259760343
7, 4 || 1, 1, 1, 2, 5, 8, 8 || 0.14914049217561304, 0.14774181776072837, 0.0013986744148846708
7, 5 || 1, 1, 1, 2, 5, 8, 8 || 0.14323579094599428, 0.13971002333493587, 0.0035257676110584113
7, 6 || 1, 1, 1, 2, 5, 8, 8 || 0.1382237114173523, 0.13775208056679283, 0.00047163085055945686
6, 3 || 1, 1, 1, 2, 5, 8, 9 || 0.15171905096267568, 0.150989268189306, 0.000729782773369686
6, 4 || 1, 1, 1, 2, 5, 8, 9 || 0.1450374687839483, 0.14325353371106733, 0.0017839350728809655
6, 5 || 1, 1, 1, 2, 5, 8, 9 || 0.14128575979594168, 0.14105384716396682, 0.00023191263197486212
7, 4 || 1, 1, 1, 2, 5, 8, 9 || 0.1778241878376383, 0.17760161975477856, 0.0002225680828597254
7, 5 || 1, 1, 1, 2, 5, 8, 9 || 0.16947784470203064, 0.1683313005198523, 0.001146544182178355
7, 6 || 1, 1, 1, 2, 5, 8, 9 || 0.16054811293669188, 0.15875652936443077, 0.0017915835722611129
5, 5 || 1, 1, 1, 2, 5, 8, 10 || 0.2910232847995247, 0.29097833813485885, 4.494666466586805e-05
7, 6 || 1, 1, 1, 2, 5, 8, 10 || 0.1277212158808663, 0.127485147615217, 0.0002360682656492863
10, 2 || 1, 1, 1, 2, 5, 8, 10 || 0.529850321491865, 0.5296869087097812, 0.00016341278208376053
10, 3 || 1, 1, 1, 2, 5, 8, 10 || 0.5254177830793835, 0.5253517479087284, 6.603517065506548e-05
10, 4 || 1, 1, 1, 2, 5, 8, 10 || 0.5198009286940753, 0.5197933982802435, 7.530413831835503e-06
3, 10 || 1, 1, 1, 2, 5, 9, 10 || 0.2355203819298406, 0.23551802756136073, 2.3543684798676967e-06
5, 3 || 1, 1, 1, 2, 5, 9, 10 || 0.3134268386037696, 0.31269705583039986, 0.0007297827733697138
5, 4 || 1, 1, 1, 2, 5, 9, 10 || 0.3025939181657402, 0.3008099830928593, 0.0017839350728809378
5, 5 || 1, 1, 1, 2, 5, 9, 10 || 0.29350805591359397, 0.2932761432816191, 0.00023191263197486212
8, 8 || 1, 1, 1, 2, 5, 10, 10 || 0.24579051038612226, 0.24573249023872343, 5.80201473988351e-05
7, 2 || 1, 1, 1, 2, 6, 6, 9 || 0.1277405804392734, 0.12585178620166074, 0.001888794237612651
7, 3 || 1, 1, 1, 2, 6, 6, 9 || 0.12647368146372417, 0.12535485382265343, 0.001118827641070741
7, 2 || 1, 1, 1, 2, 6, 6, 10 || 0.13085138252768697, 0.12972887605949512, 0.0011225064681918417
7, 3 || 1, 1, 1, 2, 6, 6, 10 || 0.12928594571449453, 0.12892446803716442, 0.0003614776773301076
7, 2 || 1, 1, 1, 2, 6, 7, 8 || 0.16991898620325413, 0.16966207043706244, 0.0002569157661916899
7, 3 || 1, 1, 1, 2, 6, 7, 8 || 0.16248912661743298, 0.16135976822408246, 0.0011293583933505158
7, 4 || 1, 1, 1, 2, 6, 7, 8 || 0.1550932472620114, 0.15340578505124275, 0.0016874622107686532
7, 5 || 1, 1, 1, 2, 6, 7, 8 || 0.1486684191301436, 0.1456558336009662, 0.0030125855291773806
7, 6 || 1, 1, 1, 2, 6, 7, 8 || 0.1424505640905746, 0.13991586761806973, 0.0025346964725048715
