1, 3 || 1, 2, 7, 8 || 0.43452866566146375, 0.43191153160448026, 0.0026171340569834944
1, 4 || 1, 2, 7, 8 || 0.4198972749011639, 0.4174117946910708, 0.002485480210093094
1, 5 || 1, 2, 7, 8 || 0.40545859100209214, 0.40311119235855214, 0.0023473986435399996
1, 6 || 1, 2, 7, 8 || 0.3889185394291774, 0.3865303320308964, 0.0023882073982810503
8, 7 || 1, 2, 7, 8 || 0.44677677406080785, 0.4443236316586592, 0.002453142402148667
9, 7 || 1, 2, 7, 8 || 0.5090346834161972, 0.5067212044067013, 0.0023134790094958557
9, 9 || 1, 2, 7, 8 || 0.4742408459133448, 0.4738339978085326, 0.00040684810481222966
7, 7 || 1, 2, 7, 9 || 0.36100285437437374, 0.3608024783393915, 0.00020037603498224144
8, 8 || 1, 2, 7, 9 || 0.4343913831050926, 0.4343871463476896, 4.236757403019986e-06
9, 9 || 1, 2, 7, 9 || 0.4935817343278176, 0.4930647670393018, 0.0005169672885158016
6, 8 || 1, 2, 7, 10 || 0.314958137389998, 0.3149480863848936, 1.0051005104427801e-05
7, 1 || 1, 2, 7, 10 || 0.220303601920526, 0.22013014891378752, 0.00017345300673848874
7, 7 || 1, 2, 8, 9 || 0.3926711919565879, 0.39021804955443923, 0.002453142402148667
8, 9 || 1, 2, 8, 9 || 0.3667030183852489, 0.36628127668207155, 0.0004217417031773252
8, 8 || 1, 2, 8, 10 || 0.47485043743019445, 0.47476941832213615, 8.101910805830004e-05
8, 9 || 1, 2, 8, 10 || 0.42524095197707296, 0.42474205539125864, 0.0004988965858143124
7, 9 || 1, 2, 9, 10 || 0.3753747508477634, 0.3753747386040481, 1.2243715319382176e-08
10, 2 || 1, 2, 9, 10 || 0.5478283182380447, 0.5440515267223547, 0.0037767915156899923
10, 3 || 1, 2, 9, 10 || 0.5488849438143903, 0.5477092746091943, 0.0011756692051960727
10, 4 || 1, 2, 9, 10 || 0.5514700322902277, 0.5514678306634286, 2.2016267990920824e-06
9, 1 || 1, 3, 4, 9 || 0.37280805890116875, 0.37078600407352935, 0.002022054827639397
8, 1 || 1, 3, 4, 10 || 0.30231956389128983, 0.3013676302641328, 0.0009519336271570089
8, 9 || 1, 3, 4, 10 || 0.37041912632064544, 0.36758496344806846, 0.002834162872576984
9, 1 || 1, 3, 5, 8 || 0.33078965269294314, 0.32925174146458547, 0.001537911228357669
10, 7 || 1, 3, 5, 8 || 0.6070114099788402, 0.6043638517000144, 0.00264755827882579
8, 1 || 1, 3, 5, 9 || 0.25772637657243874, 0.2557423283708908, 0.001984048201547961
8, 1 || 1, 3, 5, 10 || 0.30120591740060776, 0.29918386257296836, 0.002022054827639397
9, 10 || 1, 3, 6, 7 || 0.39159313306144683, 0.3914257660198302, 0.0001673670416166284
8, 1 || 1, 3, 6, 8 || 0.2319080280437752, 0.230439990354022, 0.0014680376897532044
8, 7 || 1, 3, 6, 8 || 0.47869738551827684, 0.47664260197857844, 0.0020547835396984016
8, 10 || 1, 3, 6, 8 || 0.25336550410799297, 0.2531098476307109, 0.0002556564772820402
10, 8 || 1, 3, 6, 8 || 0.6340008727486123, 0.6304123848855266, 0.003588487863085632
7, 1 || 1, 3, 6, 9 || 0.30797262928692826, 0.30733057701924166, 0.0006420522676865992
7, 7 || 1, 3, 6, 9 || 0.39284415188775534, 0.3928328780631908, 1.1273824564561608e-05
8, 1 || 1, 3, 6, 9 || 0.2591875111923821, 0.2576495999640245, 0.0015379112283576135
9, 7 || 1, 3, 6, 9 || 0.5688366426220031, 0.5661890843431772, 0.002647558278825901
6, 1 || 1, 3, 6, 10 || 0.253559394081753, 0.25171252873543226, 0.0018468653463207252
6, 8 || 1, 3, 6, 10 || 0.42498519712807975, 0.42047975943930815, 0.004505437688771596
6, 9 || 1, 3, 6, 10 || 0.3755594570650784, 0.3734471180144916, 0.0021123390505867756
6, 10 || 1, 3, 6, 10 || 0.2800543150980197, 0.27979168686429956, 0.0002626282337201413
7, 7 || 1, 3, 7, 8 || 0.4123311603820972, 0.4121307852703656, 0.00020037511173159883
8, 10 || 1, 3, 7, 8 || 0.2781886561078321, 0.2780212890662154, 0.00016736704161668392
7, 7 || 1, 3, 7, 9 || 0.42459180341405695, 0.42253701987435854, 0.0020547835396984016
9, 8 || 1, 3, 7, 9 || 0.5993033993405952, 0.5957149114775095, 0.003588487863085632
10, 3 || 1, 3, 7, 9 || 0.5265391825938694, 0.5265039661950515, 3.521639881798322e-05
5, 7 || 1, 3, 7, 10 || 0.3840283150662057, 0.37648193568493005, 0.00754637938127567
5, 8 || 1, 3, 7, 10 || 0.3447498839400842, 0.3447417596134411, 8.1243266430997e-06
6, 1 || 1, 3, 7, 10 || 0.24774156341723413, 0.24446345373695116, 0.00327810968028297
8, 7 || 1, 3, 7, 10 || 0.5295239599260672, 0.5268764016472414, 0.00264755827882579
10, 3 || 1, 3, 7, 10 || 0.5490908752085348, 0.5490556588097169, 3.521639881798322e-05
10, 2 || 1, 3, 8, 9 || 0.5311885595369492, 0.5292281522214497, 0.0019604073154995127
10, 3 || 1, 3, 8, 9 || 0.529316873885133, 0.5243114398193016, 0.005005434065831427
10, 4 || 1, 3, 8, 9 || 0.5298888613198459, 0.5289369477086896, 0.0009519136111563187
6, 1 || 1, 3, 8, 10 || 0.24430710568507677, 0.24283906799532357, 0.0014680376897532044
7, 7 || 1, 3, 8, 10 || 0.4846880571219553, 0.4838475779108648, 0.0008404792110904835
8, 8 || 1, 3, 8, 10 || 0.5498130265242943, 0.5462245386612086, 0.003588487863085743
9, 3 || 1, 3, 8, 10 || 0.4670447757024633, 0.4670095593036453, 3.521639881798322e-05
10, 2 || 1, 3, 8, 10 || 0.5545455144464785, 0.5525851071309791, 0.0019604073154994017
10, 3 || 1, 3, 8, 10 || 0.5518685664997985, 0.546863132433967, 0.005005434065831538
10, 4 || 1, 3, 8, 10 || 0.5516319567321321, 0.5506800431209757, 0.0009519136111563187
5, 7 || 1, 3, 9, 10 || 0.40319238880237285, 0.4029920136906412, 0.00020037511173165434
9, 2 || 1, 3, 9, 10 || 0.4698641564976467, 0.4679037491821473, 0.0019604073154994017
9, 3 || 1, 3, 9, 10 || 0.469822466993727, 0.46481703292789556, 0.005005434065831427
9, 4 || 1, 3, 9, 10 || 0.4722748546600334, 0.4713229410488771, 0.0009519136111562632
10, 3 || 1, 4, 5, 7 || 0.5360487421854665, 0.5357180617079924, 0.0003306804774740879
9, 2 || 1, 4, 5, 8 || 0.45786102419743047, 0.45740004716736093, 0.0004609770300695315
8, 1 || 1, 4, 5, 9 || 0.34298892889474, 0.3414941496046829, 0.001494779290057091
8, 7 || 1, 4, 5, 9 || 0.4544037234520213, 0.4527263301168656, 0.001677393335155708
8, 9 || 1, 4, 5, 9 || 0.4343975477682208, 0.43410998473202944, 0.0002875630361913739
7, 1 || 1, 4, 5, 10 || 0.27003125638227576, 0.26817389627004967, 0.0018573601122260919
7, 7 || 1, 4, 5, 10 || 0.36868833557297553, 0.3686058378671947, 8.249770578083737e-05
9, 3 || 1, 4, 6, 7 || 0.46871778733698943, 0.46861180612479353, 0.00010598121219590473
8, 2 || 1, 4, 6, 8 || 0.38496988627934164, 0.3840975380780874, 0.0008723482012542583
9, 3 || 1, 4, 6, 8 || 0.4765543352940604, 0.4762236548165863, 0.0003306804774740879
7, 1 || 1, 4, 6, 9 || 0.20531400562156016, 0.2030490177248339, 0.002264987896726245
7, 7 || 1, 4, 6, 9 || 0.4467306754168134, 0.44470548665930176, 0.00202518875751162
7, 8 || 1, 4, 6, 9 || 0.3803710313957364, 0.37814925297348045, 0.00222177842225596
7, 9 || 1, 4, 6, 9 || 0.31642752580389977, 0.31628226911180746, 0.0001452566920923104
8, 2 || 1, 4, 6, 9 || 0.3936211339283662, 0.39316015689829664, 0.0004609770300695315
6, 1 || 1, 4, 6, 10 || 0.38435927491672106, 0.3834598215065542, 0.0008994534101668394
7, 1 || 1, 4, 6, 10 || 0.2713867873941789, 0.2698920081041218, 0.001494779290057091
7, 7 || 1, 4, 6, 10 || 0.4002981413478014, 0.3986207480126456, 0.001677393335155819
7, 9 || 1, 4, 6, 10 || 0.31670751933296715, 0.3164199562967758, 0.0002875630361913739
7, 10 || 1, 4, 7, 8 || 0.2283867498958148, 0.22829407256891415, 9.267732690065866e-05
8, 3 || 1, 4, 7, 8 || 0.40650315679471993, 0.4063971755825241, 0.00010598121219584922
6, 1 || 1, 4, 7, 9 || 0.3339378624364343, 0.33065975319886365, 0.003278109237570659
7, 2 || 1, 4, 7, 9 || 0.31800977235941386, 0.3171374241581597, 0.0008723482012541472
8, 3 || 1, 4, 7, 9 || 0.41433970475179094, 0.41400902427431685, 0.0003306804774740879
5, 1 || 1, 4, 7, 10 || 0.26599153838057005, 0.26434655261447365, 0.0016449857660963962
5, 7 || 1, 4, 7, 10 || 0.44007376721930025, 0.43876077888503395, 0.0013129883342662962
6, 1 || 1, 4, 7, 10 || 0.38021502386784345, 0.3779500359711172, 0.002264987896726245
6, 8 || 1, 4, 7, 10 || 0.47882676867777607, 0.47660499025552006, 0.0022217784222560155
7, 2 || 1, 4, 7, 10 || 0.32666102000843855, 0.32620004297836896, 0.000460977030069587
5, 7 || 1, 4, 8, 9 || 0.4374116870194227, 0.4369918749165065, 0.000419812102916195
5, 8 || 1, 4, 8, 9 || 0.3800933543107566, 0.3800833043747201, 1.004993603648252e-05
7, 3 || 1, 4, 8, 9 || 0.34175009972676856, 0.34164411851457266, 0.00010598121219590473
4, 7 || 1, 4, 8, 10 || 0.38402831353715383, 0.3802333534344907, 0.003794960102663114
4, 8 || 1, 4, 8, 10 || 0.34474988410088714, 0.3447417596134411, 8.12448744602623e-06
5, 1 || 1, 4, 8, 10 || 0.26211487631660735, 0.2588367670790367, 0.003278109237570659
5, 7 || 1, 4, 8, 10 || 0.4693221202770669, 0.4693108452364258, 1.127504064107887e-05
5, 8 || 1, 4, 8, 10 || 0.44818767365882434, 0.4462472730017484, 0.001940400657075958
5, 9 || 1, 4, 8, 10 || 0.3977437093100061, 0.39626532007245563, 0.0014783892375504482
5, 10 || 1, 4, 8, 10 || 0.3018007659397303, 0.3016849856262108, 0.00011578031351949791
6, 2 || 1, 4, 8, 10 || 0.41249119406438406, 0.4124191663535932, 7.202771079084513e-05
7, 3 || 1, 4, 8, 10 || 0.3495866476838395, 0.3492559672063654, 0.0003306804774740879
4, 7 || 1, 4, 9, 10 || 0.4112032318887987, 0.4107834197858825, 0.000419812102916195
4, 8 || 1, 4, 9, 10 || 0.3470997724332227, 0.3470897224971861, 1.0049936036593543e-05
5, 10 || 1, 4, 9, 10 || 0.3209550281148392, 0.32086235078793857, 9.267732690065866e-05
8, 4 || 1, 5, 6, 8 || 0.4312772869723336, 0.43124991571757565, 2.7371254757935226e-05
8, 5 || 1, 5, 6, 8 || 0.41981991971020916, 0.4176370965494328, 0.002182823160776337
7, 2 || 1, 5, 6, 9 || 0.3529137241789978, 0.3489801363009334, 0.003933587878064415
7, 3 || 1, 5, 6, 9 || 0.3457148473490993, 0.33813835173020923, 0.007576495618890067
7, 4 || 1, 5, 6, 9 || 0.34002412002300836, 0.33730144836198545, 0.002722671661022913
7, 5 || 1, 5, 6, 9 || 0.33723201943584075, 0.33721391641282406, 1.81030230166912e-05
6, 1 || 1, 5, 6, 10 || 0.2751280765749058, 0.27457647700212595, 0.0005515995727798373
6, 7 || 1, 5, 6, 10 || 0.34134101600715383, 0.33921378567908445, 0.002127230328069385
6, 8 || 1, 5, 6, 10 || 0.30630787182896435, 0.3004490577223279, 0.005858814106636467
6, 9 || 1, 5, 6, 10 || 0.3032785733458732, 0.29898199262484676, 0.004296580721026455
6, 10 || 1, 5, 6, 10 || 0.28734378303677166, 0.28668798401723444, 0.0006557990195372176
7, 3 || 1, 5, 7, 8 || 0.3522340932047009, 0.35217145443612735, 6.263876857354189e-05
6, 2 || 1, 5, 7, 9 || 0.261918775087184, 0.26131186381561383, 0.000606911271570143
7, 4 || 1, 5, 7, 9 || 0.36876149115948026, 0.36873411990472227, 2.7371254757990737e-05
7, 5 || 1, 5, 7, 9 || 0.3595025346077526, 0.3573197114469762, 0.0021828231607763926
5, 1 || 1, 5, 7, 10 || 0.3987325881259393, 0.3978331348486397, 0.0008994532772996222
5, 7 || 1, 5, 7, 10 || 0.5253386568859588, 0.5253199019515716, 1.875493438718845e-05
5, 8 || 1, 5, 7, 10 || 0.5086931363193903, 0.5034482320474656, 0.0052449042719247
5, 9 || 1, 5, 7, 10 || 0.508398541449701, 0.5048618865857328, 0.003536654863968147
5, 10 || 1, 5, 7, 10 || 0.4488004479827262, 0.4484072547881889, 0.0003931931945373446
6, 2 || 1, 5, 7, 10 || 0.28624365695451626, 0.2823100690764519, 0.00393358787806436
6, 3 || 1, 5, 7, 10 || 0.2811435874063294, 0.2735670917874394, 0.007576495618890011
6, 4 || 1, 5, 7, 10 || 0.27759585615931637, 0.2748731844982935, 0.0027226716610228574
6, 5 || 1, 5, 7, 10 || 0.27691463433338415, 0.2768965313103674, 1.810302301674671e-05
5, 10 || 1, 5, 8, 9 || 0.40234993076004577, 0.40219941169745854, 0.0001505190625872288
6, 3 || 1, 5, 8, 9 || 0.28766283326193104, 0.2876001944933575, 6.263876857354189e-05
4, 1 || 1, 5, 8, 10 || 0.2679327043279995, 0.26608584207751773, 0.0018468622504817511
4, 7 || 1, 5, 8, 10 || 0.47758028662283947, 0.4774130196659502, 0.00016726695688928928
4, 8 || 1, 5, 8, 10 || 0.45712683285705624, 0.45079453686172355, 0.006332295995332693
4, 9 || 1, 5, 8, 10 || 0.40555832034927064, 0.39941069097369075, 0.006147629375579888
4, 10 || 1, 5, 8, 10 || 0.30791039505606516, 0.30764777149495304, 0.0002626235611121186
5, 2 || 1, 5, 8, 10 || 0.423870584507099, 0.4232636732355288, 0.0006069112715701985
6, 4 || 1, 5, 8, 10 || 0.3063332272957882, 0.3063058560410302, 2.7371254757990737e-05
6, 5 || 1, 5, 8, 10 || 0.2991851495052964, 0.2970023263445196, 0.002182823160776781
3, 7 || 1, 5, 9, 10 || 0.4199614328703463, 0.41917416481152703, 0.0007872680588192904
3, 8 || 1, 5, 9, 10 || 0.35498038368655327, 0.35485445899610724, 0.00012592469044603316
4, 10 || 1, 5, 9, 10 || 0.32674694612430255, 0.3265964270617153, 0.0001505190625872288
5, 3 || 1, 5, 9, 10 || 0.44449106696997426, 0.4444284282014007, 6.263876857354189e-05
6, 4 || 1, 6, 7, 9 || 0.3165071847802753, 0.3165063254702689, 8.593100063736259e-07
6, 5 || 1, 6, 7, 9 || 0.30884971547161993, 0.3068655713050793, 0.0019841441665406356
1, 2 || 1, 6, 7, 10 || 0.3839767459991279, 0.3808147825281889, 0.003161963470939
1, 3 || 1, 6, 7, 10 || 0.3719374090370057, 0.36883157354954177, 0.003105835487463904
1, 4 || 1, 6, 7, 10 || 0.3596502114207801, 0.3566079475939319, 0.0030422638268481905
1, 5 || 1, 6, 7, 10 || 0.34733452720723423, 0.34436743144435983, 0.0029670957628744055
1, 6 || 1, 6, 7, 10 || 0.3333524851050501, 0.33039157732461244, 0.0029609077804376716
1, 7 || 1, 6, 7, 10 || 0.4965832608305155, 0.4949513530499159, 0.0016319077805996285
1, 10 || 1, 6, 7, 10 || 0.44733106335116646, 0.4471074189729044, 0.00022364437826205563
5, 2 || 1, 6, 7, 10 || 0.26933931513072323, 0.2660865270205022, 0.003252788110221061
5, 3 || 1, 6, 7, 10 || 0.261542179245962, 0.25461568617850283, 0.006926493067459183
5, 4 || 1, 6, 7, 10 || 0.25674796196301336, 0.25447224563981624, 0.002275716323197119
5, 3 || 1, 6, 8, 9 || 0.25818409173143975, 0.2581214529628663, 6.263876857343087e-05
1, 2 || 1, 6, 8, 10 || 0.4033185242324578, 0.4021313970527282, 0.0011871271797295746
1, 3 || 1, 6, 8, 10 || 0.3906814091782851, 0.3895091846885711, 0.001172224489713991
1, 4 || 1, 6, 8, 10 || 0.37778397593973484, 0.37662958133937624, 0.0011543946003585992
1, 5 || 1, 6, 8, 10 || 0.3648371828500192, 0.36371461625244617, 0.0011225665975730381
1, 6 || 1, 6, 8, 10 || 0.3503973002313905, 0.3491518858504943, 0.0012454143808962037
1, 10 || 1, 6, 8, 10 || 0.4859560300435623, 0.4855689574344428, 0.0003870726091195209
4, 2 || 1, 6, 8, 10 || 0.423870584507099, 0.4232636732355288, 0.0006069112715701985
5, 4 || 1, 6, 8, 10 || 0.2859057764925594, 0.285904917182553, 8.593100063736259e-07
5, 5 || 1, 6, 8, 10 || 0.279259980589941, 0.27727583642340037, 0.0019841441665406356
1, 2 || 1, 6, 9, 10 || 0.42326713480141503, 0.42257286473249567, 0.000694270068919367
1, 3 || 1, 6, 9, 10 || 0.4100345386438514, 0.40934065365237315, 0.0006938849914782663
1, 4 || 1, 6, 9, 10 || 0.3965253200884997, 0.3958342502259804, 0.0006910698625193223
1, 5 || 1, 6, 9, 10 || 0.3829492519618013, 0.3822740135180795, 0.000675238443721804
1, 6 || 1, 6, 9, 10 || 0.3679626497963513, 0.3671535841503102, 0.0008090656460411072
3, 10 || 1, 6, 9, 10 || 0.33300932095731217, 0.33277158612578267, 0.00023773483152950137
4, 3 || 1, 6, 9, 10 || 0.4444910669699742, 0.4444284282014007, 6.263876857348638e-05
1, 1 || 1, 7, 8, 10 || 0.4412879792070481, 0.44120920406767306, 7.877513937504244e-05
1, 9 || 1, 7, 8, 10 || 0.5426747334907777, 0.5426312848771574, 4.3448613620267196e-05
4, 4 || 1, 7, 8, 10 || 0.28590577649255944, 0.285904917182553, 8.59310006429137e-07
4, 5 || 1, 7, 8, 10 || 0.2792599805899411, 0.27727583642340037, 0.0019841441665407467
3, 3 || 1, 7, 9, 10 || 0.44449106696997415, 0.4444284282014007, 6.263876857343087e-05
1, 10 || 1, 8, 9, 10 || 0.5228935797100913, 0.5172953463319832, 0.005598233378108164
